"","source","source_id","source_site_name","site_name","latitude","longitude","phase","phase_description","phase_code","age_start","age_end","taxon_source","n","prop","reference","taxon_detail","taxon","genus","family","category","founder_crop","edibility","grass_type","legume_type"
"68","ORIGINS","12373–12583","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Arnebia decumbens",616,0.0485115766262404,"MooreEtal2000","Arnebia decumbens","Arnebia spp. (incl. decumbens, linearifolia)","Arnebia","Boraginaceae","Wild plants",NA,NA,NA,NA
"69","ORIGINS","12374–12577","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Arnebia linearifolia",20,0.00157505118916364,"MooreEtal2000","Arnebia linearifolia","Arnebia spp. (incl. decumbens, linearifolia)","Arnebia","Boraginaceae","Wild plants",NA,NA,NA,NA
"70","ORIGINS","12562–12581","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Asparagus",6,0.000472515356749094,"MooreEtal2000","Asparagus sp.","Asparagus sp.","Asparagus","Asparagaceae","Wild plants",NA,"stems",NA,NA
"71","ORIGINS","11981–11981","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Asphodelus aestivus",18,0.00141754607024728,"MooreEtal2000","Asphodelus aestivus","Asphodelus spp. (incl. aestivus, tenuifolius)","Asphodelus","Asphodelaceae","Wild plants",NA,"rhizomes, stems and leaves,",NA,NA
"72","ORIGINS","12383–12756","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Atriplex",105,0.00826901874310915,"MooreEtal2000","Atriplex sp.","Atriplex spp. (incl. lasiantha, leucoclada, prostrata, rosea)","Atriplex","Chenopodiaceae","Wild plants",NA,NA,NA,NA
"73","ORIGINS","12088–12088","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Avena sterilis",3,0.000236257678374547,"MooreEtal2000","Avena sterilis","Avena spp. (incl. barbata, clauda, fatua, sativa, sterilis, wiestii)","Avena","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"74","ORIGINS","12195–12238","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Bassia arabica",61,0.00480390612694912,"MooreEtal2000","Bassia arabica","Bassia spp. (incl. muricata, protrata)","Bassia","Amaranthaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"75","ORIGINS","12411–12411","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Brachypodium distachyon",3,0.000236257678374547,"MooreEtal2000","Brachypodium distachyon","Brachypodium distachyon","Brachypodium","Poaceae","Grasses",NA,NA,"Small/medium-seeded",NA
"76","ORIGINS","12089–12121","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Brassica/Sinapis arvensis",49,0.00385887541345093,"MooreEtal2000",NA,"Brassicaceae indet. (edible)",NA,"Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"77","ORIGINS","12192–12234","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Brassicaceae",762,0.060009450307135,"MooreEtal2000",NA,"Brassicaceae indet. (edible)",NA,"Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"78","ORIGINS","12560–12560","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Buglossoides arvensis/incrassata",3,0.000236257678374547,"MooreEtal2000","Buglossoides sp.","Buglossoides spp. (incl. arvensis, tenuiflora)","Buglossoides","Boraginaceae","Wild plants",NA,NA,NA,NA
"79","ORIGINS","12375–12584","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Buglossoides tenuiflora",64,0.00504016380532367,"MooreEtal2000","Buglossoides tenuiflora","Buglossoides spp. (incl. arvensis, tenuiflora)","Buglossoides","Boraginaceae","Wild plants",NA,NA,NA,NA
"80","ORIGINS","12193–12193","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Camelina/Camphorosma",3,0.000236257678374547,"MooreEtal2000",NA,"Brassicaceae indet. (edible)",NA,"Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"81","ORIGINS","12201–12222","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Camphorosma monspeliaca",18,0.00141754607024728,"MooreEtal2000","Camphorosma monspeliaca","Camphorosma spp. (incl. monspeliaca)","Camphorosma","Amaranthaceae","Wild plants",NA,NA,NA,NA
"82","ORIGINS","12207–12235","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Capparis",9,0.000708773035123642,"MooreEtal2000","Capparis sp.","Capparis spp. (incl. spinosa)","Capparis","Capparaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"83","ORIGINS","12225–12225","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Capsella bursa-pastoris",6,0.000472515356749094,"MooreEtal2000","Capsella bursa-pastoris","Capsella spp. (incl. bursa-pastoris)","Capsella","Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"84","ORIGINS","12382–12728","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Chenopodium",25,0.00196881398645455,"MooreEtal2000","Chenopodium sp.","Chenopodium spp. (incl. album, glaucum, murale, rubrum)","Chenopodium","Chenopodiaceae","Wild plants",NA,NA,NA,NA
"85","ORIGINS","12416–12755","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Chenopodium glaucum",6,0.000472515356749094,"MooreEtal2000","Chenopodium glaucum","Chenopodium spp. (incl. album, glaucum, murale, rubrum)","Chenopodium","Chenopodiaceae","Wild plants",NA,NA,NA,NA
"86","ORIGINS","12716–12727","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Chenopodium rubrum",14,0.00110253583241455,"MooreEtal2000","Chenopodium rubrum","Chenopodium spp. (incl. album, glaucum, murale, rubrum)","Chenopodium","Chenopodiaceae","Wild plants",NA,NA,NA,NA
"87","ORIGINS","12385–12385","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Citrullus colocynthis",8,0.000630020475665459,"MooreEtal2000","Citrullus colocynthis","Citrullus colocynthis","Citrullus","Cucurbitaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"88","ORIGINS","12595–12595","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Crithopis deliliana",2,0.000157505118916365,"MooreEtal2000","Crithopsis delileana","Crithopsis delileana","Crithopis","Poaceae","Grasses",NA,NA,"Small/medium-seeded",NA
"89","ORIGINS","12426–12762","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Crypsis",155,0.0122066467160183,"MooreEtal2000","Crypsis sp.","Crypsis spp. (incl. alopecuroides, schoenoides)","Crypsis","Poaceae","Grasses",NA,NA,"Small-seeded",NA
"90","ORIGINS","12603–12607","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Cutandia",24,0.00189006142699637,"MooreEtal2000","Cutandia sp.","Cutandia spp. (incl. dichotoma, memphitica)","Cutandia","Poaceae","Grasses",NA,NA,"Small-seeded",NA
"91","ORIGINS","12189–12233","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Draba",564,0.0444164435344149,"MooreEtal2000","Draba sp.","Draba sp.","Draba","Brassicaceae","Wild plants",NA,NA,NA,NA
"92","ORIGINS","12403–12585","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Erodium",23,0.00181130886753819,"MooreEtal2000","Erodium sp.","Erodium spp. (incl. ciconium, gruinum)","Erodium","Geraniaceae","Wild plants",NA,NA,NA,NA
"93","ORIGINS","12226–12226","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Euclidium syriacum",6,0.000472515356749094,"MooreEtal2000","Euclidium syriacum","Euclidium spp. (incl. syriacum)","Euclidium","Brassicaceae","Wild plants",NA,NA,NA,NA
"94","ORIGINS","12099–12116","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Glaucium",9,0.000708773035123642,"MooreEtal2000","Glaucium sp.","Glaucium spp. (incl. aleppicum, corniculatum)","Glaucium","Papaveraceae","Wild plants",NA,NA,NA,NA
"95","ORIGINS","12384–12419","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Glycyrrhiza",143,0.0112616160025201,"MooreEtal2000","Glycyrrhiza sp.","Glycyrrhiza spp. (incl. glabra)","Glycyrrhiza","Fabaceae","Pulses",NA,NA,NA,"Small-seeded"
"96","ORIGINS","12370–12453","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Gypsophila elegans",78,0.00614269963773822,"MooreEtal2000","Gypsophila elegans","Gypsophila spp. (incl. elegans, obionica, pilosa)","Gypsophila","Caryophillaceae","Wild plants",NA,NA,NA,NA
"97","ORIGINS","12369–12445","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Gypsophila pilosa",42,0.00330760749724366,"MooreEtal2000","Gypsophila pilosa","Gypsophila spp. (incl. elegans, obionica, pilosa)","Gypsophila","Caryophillaceae","Wild plants",NA,NA,NA,NA
"98","ORIGINS","12434–12452","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Heliotropium",8,0.000630020475665459,"MooreEtal2000","Heliotropium sp.","Heliotropium spp. (incl. europaeum, persicum, rotundifolium, suaveolens)","Heliotropium","Boraginaceae","Wild plants",NA,NA,NA,NA
"99","ORIGINS","12412–12591","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Henrardia pubescens",11,0.000866278154040006,"MooreEtal2000","Henrardia pubescens","Henrardia pubescens","Henrardia","Poaceae","Grasses",NA,NA,"Large/medium-seeded",NA
"100","ORIGINS","12395–12447","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Herniaria",9,0.000708773035123642,"MooreEtal2000","Herniaria sp.","Herniaria sp.","Herniaria","Poaceae","Grasses",NA,NA,"Small-seeded",NA
"101","ORIGINS","12381–12608","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Hordeum murinum/bulbosum",123,0.00968656481335643,"MooreEtal2000","Hordeum sp.","Hordeum spp. (bulbosum, glaucum, murinum, marinum, hystrix, sphaerococcum)","Hordeum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"102","ORIGINS","12721–12753","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Hordeum vulgare",6,0.000472515356749094,"MooreEtal2000","Hordeum vulgare","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"103","ORIGINS","12052–12054","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Lens",21,0.00165380374862183,"MooreEtal2000","Lens sp.","Lens spp. (incl. culinaris, orientalis)","Lens","Fabaceae","Pulses","lentil","Edible seed/fruit",NA,"Large/medium-seeded"
"104","ORIGINS","12188–12232","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Lepidium perfoliatum",141,0.0111041108836037,"MooreEtal2000","Lepidium perfoliatum","Lepidium spp. (incl. niloticum, perfoliatum, ruderale, sativum)","Lepidium","Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"105","ORIGINS","12210–12210","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Lepidium ruderale",3,0.000236257678374547,"MooreEtal2000","Lepidium ruderale","Lepidium spp. (incl. niloticum, perfoliatum, ruderale, sativum)","Lepidium","Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"106","ORIGINS","12199–12205","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Lepidium/Camelina",15,0.00118128839187273,"MooreEtal2000",NA,"Brassicaceae indet. (edible)",NA,"Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"107","ORIGINS","12394–12394","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Minuartia rubella",9,0.000708773035123642,"MooreEtal2000","Minuartia rubella","Minuartia spp. (incl. hybrida, rubella)","Minuartia","Caryophillaceae","Wild plants",NA,NA,NA,NA
"108","ORIGINS","12399–12399","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Moltkia coerulea",36,0.00283509214049456,"MooreEtal2000","Moltkia coerulea","Moltkia coerulea","Moltkia","Boraginaceae","Wild plants",NA,NA,NA,NA
"109","ORIGINS","12406–12406","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Muscari",6,0.000472515356749094,"MooreEtal2000","Muscari sp.","Muscari sp.","Muscari","Asparagaceae","Wild plants",NA,"bulbs",NA,NA
"110","ORIGINS","12372–12442","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Onobrychis",181,0.014254213261931,"MooreEtal2000","Onobrychis sp.","Onobrychis spp. (incl. crista-galli)","Onobrychis","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Large/medium-seeded"
"111","ORIGINS","12389–12764","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Phragmites australis",33,0.00259883446212001,"MooreEtal2000","Phragmites australis","Phragmites australis","Phragmites","Poaceae","Grasses",NA,"Edible seed/fruit","Small-seeded",NA
"112","ORIGINS","11980–12050","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Pistacia atlantica/khinjuk",124,0.00976531737281461,"MooreEtal2000","Pistacia sp.","Pistacia spp. (incl. atlantica, lentiscus, palaestina, terebinthus, vera)","Pistacia","Anacardiaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"113","ORIGINS","12422–12422","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Plantago major",15,0.00118128839187273,"MooreEtal2000","Plantago major","Plantago spp. (amplexicaulis, arenaria, coronopus, lagopus, lanceolata, major, ovata, psyllium, squarrosa)","Plantago","Plantaginaceae","Wild plants",NA,NA,NA,NA
"114","ORIGINS","12387–12760","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Polygonum corrigioloides",3031,0.238699007717751,"MooreEtal2000","Polygonum corrigioloides","Polygonum spp. (incl. aviculare, convolvulus, corrigioloides, lapathifolium, persicaria, salicifolium, venantianum)","Polygonum","Polygonaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"115","ORIGINS","12420–12737","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Potentilla",17,0.0013387935107891,"MooreEtal2000","Potentilla sp.","Potentilla spp. (incl. supina)","Potentilla","Rosaceae","Wild plants",NA,NA,NA,NA
"116","ORIGINS","12736–12757","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Prosopis farcta",6,0.000472515356749094,"MooreEtal2000","Prosopis farcta","Prosopis spp. (incl. farcta)","Prosopis","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Large/medium-seeded"
"117","ORIGINS","12738–12738","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Rumex",3,0.000236257678374547,"MooreEtal2000","Rumex sp.","Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)","Rumex","Polygonaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"118","ORIGINS","12194–12223","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Salsola",9,0.000708773035123642,"MooreEtal2000","Salsola sp.","Salsola spp. (incl. inermis, kali, volkensii)","Salsola","Amaranthaceae","Wild plants",NA,"leaves, stems",NA,NA
"119","ORIGINS","12554–12554","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Salvia cryptantha",3,0.000236257678374547,"MooreEtal2000","Salvia cryptantha","Salvia cryptantha","Salvia","Lamiaceae","Wild plants",NA,NA,NA,NA
"120","ORIGINS","12744–12769","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Secale cereale",15,0.00118128839187273,"MooreEtal2000","Secale cereale","Secale spp. (incl. cereale, montanum)","Secale","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"121","ORIGINS","12087–12115","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Secale cereale ssp.vavilovii",96,0.00756024570798551,"MooreEtal2000","Secale cereale","Secale spp. (incl. cereale, montanum)","Secale","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"122","ORIGINS","12086–12114","Abu Hureyra","Abu Hureyra",35.87,38.4,"Abu Hureyra 1 (epipalaeolithic) phase 2","Dates approximated from Colledge & Conolly 2010","ABHU Epip2",12984,12055,"Secale montanum",69,0.00543392660261458,"MooreEtal2000","Secale montanum","Secale spp. (incl. cereale, montanum)","Secale","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
